candidate_name,resume,skills,experience,location,job_position_name,resume_id
Site Engineer,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




 Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","['Account Reconciliation', 'Accounting', 'Accounts Payable', 'Accounts Receivable', 'AR', 'Billing', 'Budget', 'Cash Handling', 'Closing', 'Coaching', 'Communication Skills', 'Contracts', 'Credit', 'Customer Service', 'Financial', 'Forms', 'General Ledger', 'General Ledger Accounts', 'Grants', 'Groupwise', 'Instructing', 'Mentoring', 'Merchandising', 'Microsoft Office', 'Outlook', 'Organizational Skills', 'Packaging', 'Policies', 'Pricing', 'Public Speaking', 'Purchasing', 'Receiving', 'Reconciling', 'Research', 'Spreadsheets', 'Team Player', 'Time Management', 'Year-End']",1 to 2 years,"[None, 'City , State', None, 'City , State', 'City , State']",Site Engineer,2056
Site Engineer,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




 Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","['Python', 'MySQL', 'Tensorflow', 'Keras', 'Machine Learning', 'Deep Learning']",1 to 2 years,['N/A'],Site Engineer,2057
Data Science Engineer,"Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support Application Development
Object-Oriented Design
Collaboration
Problem-Solving
Software Lifecycle
Innovation
Software Testing
System Analysis
Performance Monitoring
Plugin Development
Documentation
Integration Support","['Visual Studio Code', 'Git', 'Xilinx Vivado', 'MATLAB', 'AutoCAD', 'VHDL', 'Wireshark', 'Arduino IDE', 'VMware', 'JUnit']",At least 2 years,"['Malvern, PA', 'Pittsburgh, PA', 'Pittsburgh, PA']",Data Science Engineer,2089
Management Trainee - Mechanical,"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support","['A/p', 'A/r', 'Automated Payroll', 'Cpa', 'Excel', 'General Ledger', 'Office Management', 'Outlook', 'Payroll', 'Payroll Processing', 'Powerpoint', 'Accounting', 'Bookkeeping', 'Office Manager', 'Accounts For', 'Bookkeeper', 'Cash', 'Financial Statements', 'Process Payroll', 'Reconciliations', 'Tax Returns', 'Balance Sheet', 'Bank Reconciliations', 'Clients', 'G/l', 'Its', 'Job Costing', 'Journal', 'Quickbooks', 'Business Management', 'Clerical', 'Training', 'Account Reconciliations', 'Accountant', 'Accounts And', 'And Account', 'As400', 'Audit', 'Balance Sheets', 'Contracts', 'Inventory', 'Invoice', 'Office Administration', 'Operations', 'Peachtree', 'Peachtree Accounting', 'Progress', 'Reconciling', 'Restaurant Manager', 'Scheduling', 'Secretary', 'State Tax', 'Timberline', 'Timberline Software', 'Typing', 'Word']",nan,"['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']",Management Trainee - Mechanical,2058
"Executive/ Senior Executive- Trade Marketing, Hygi","Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking","['Client engagement', 'Communication', 'Analytical and business acumen', 'Demand creation pursuits', 'Federal Government experience', 'IT support services', 'Data storage', 'Interoperability', 'Advanced data analytics']",At least 3 years,"['City, State', 'City, State', 'City, State', 'City, State']","Executive/ Senior Executive- Trade Marketing, Hygiene Products",2059
"Full Stack Developer (Python,React js)","Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting","['Client engagement', 'Communication', 'Analytical and business acumen', 'Demand creation pursuits', 'Federal Government experience', 'IT support services', 'Data storage', 'Interoperability', 'Advanced data analytics']",3 to 7 years,"['City, State', 'City, State', 'City, State', 'City, State']","Full Stack Developer (Python,React js)",2060
Data Engineer,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","['Administrative support', 'scheduling appointments', 'benefits', 'billing', 'conferences', 'Contract administration', 'data base', 'documentation', 'filing', 'forms', 'home care', 'home health', 'Human Resources', 'HR', 'insurance', 'maintaining inventory', 'leadership', 'Director', 'Management Skills', 'market', 'SharePoint', 'Internet Research', 'patient safety', 'personnel', 'policies', 'presentations', 'pricing', 'public relations', 'purchasing', 'quality', 'research', 'scheduling', 'staffing', 'phone', 'transportation', 'travel arrangements']",5 to 8 years,"['City, State', 'City, State', 'City, State', 'City, State', 'City, State']",Data Engineer,2061
Business Development Executive,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","['Electronic & Mechanical Technology', 'Maintenance Management', 'Project Management', 'Program Management', 'Lean/six sigma principles', 'Mechanical Component Troubleshooting', 'Quality Assurance/Control', 'Material Management', 'Staff Development/Leadership', 'Technical Interface', 'Safety Compliance', 'Microsoft Office', 'Microsoft Project', 'Microsoft Access', 'SAP', 'SharePoint']",1 to 3 years,"['City, State', 'City, State', 'State']",Business Development Executive,2062
Marketing Officer,"Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO Digital Marketing Strategy
Brand Awareness, Online Traffic
Social Media Management
Google Analytics
Cross-functional Teams
Campaign Execution, SEO","['Data Science', 'Machine Learning', 'Business Analysis', 'Business Analytics', 'Data Analysis', 'Data Analytics']",At least 1 year,['Remote'],Marketing Officer,2063
Mechanical Designer,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","['Machine Learning', 'Data processing', 'Data visualization', 'Deep Learning', 'SQL', 'Python Programming', 'PyCharm', 'Django']",At least 5 years,['N/A'],Mechanical Designer,2064
System Administrator (Operation & Maintenance of S,"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","['Project coordination', 'Forward-thinking mindset', 'Microsoft Office proficiency', 'Business writing', 'Results-oriented', 'Self-directed', 'Strong interpersonal skills', 'Organized and detail-oriented', 'Accounting', 'Accounting Systems', 'AIA', 'AS400', 'Billings', 'Bluebeam', 'Bonds', 'Budgets', 'Business Management', 'Clerical', 'Construction Management', 'Contracts', 'Special Events', 'Filing', 'Imaging', 'Insurance', 'JD Edwards', 'Microsoft', 'Office', 'Negotiations', 'Payroll', 'Coding', 'Project Management', 'Property Management', 'Proposals', 'RFI', 'SAP', 'Scheduling', 'Taxes', 'Trade Shows']",4 to 5 years,"['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",2065
Mechanical Engineer,"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","['Key decision making', 'Marketing', 'Verbal and written communication', 'Strategic planning', 'Excellent at Networking', 'Relationship building and management', 'Conflict resolution', 'Goals and performance', 'New business development', 'Territory management', 'Account management and development', 'Product and service sales', 'Team leadership']",2 to 5 years,"['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']",Mechanical Engineer,2140
Executive - VAT,"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks","['Account Reconciliation', 'Accounting', 'Accounts Payable', 'Accounts Receivable', 'AR', 'Billing', 'Budget', 'Cash Handling', 'Closing', 'Coaching', 'Communication Skills', 'Contracts', 'Credit', 'Customer Service', 'Financial', 'Forms', 'General Ledger', 'General Ledger Accounts', 'Grants', 'Groupwise', 'Instructing', 'Mentoring', 'Merchandising', 'Microsoft Office', 'Outlook', 'Organizational Skills', 'Packaging', 'Policies', 'Pricing', 'Public Speaking', 'Purchasing', 'Receiving', 'Reconciling', 'Research', 'Spreadsheets', 'Team Player', 'Time Management', 'Year-End']",1 to 3 years,"[None, 'City , State', None, 'City , State', 'City , State']",Executive - VAT,2066
Management Trainee - Mechanical,"Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support Management Trainee
Mechanical Systems
Maintenance & Troubleshooting
Performance Analysis
Project Support
Process Improvement
Training & Development
Administrative Support","['Periodic financial reporting expert', 'General ledger accounting skills', 'Invoice coding familiarity', 'Strong communication skills', 'Complex problem solving', 'Account reconciliation expert', 'Organization', 'Time Management', 'Adaptability', 'Communication']",nan,"['Nairobi, Kenya']",Management Trainee - Mechanical,2067
Senior iOS Engineer,"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","['Delivery', 'ergonomics', 'Lighting', 'Paint', 'PLC', 'PLC 5', 'power distribution', 'producing', 'programming', 'Project Management', 'Robotic systems', 'safety', 'troubleshooting', 'Vision Systems']",At least 4 years,"['City, State', 'City, State', 'City, State']",Senior iOS Engineer,2068
