job_id,resume_id,similarity_score,rank
571,5754,0.3533,
571,1088,0.3526,
571,3970,0.3526,
571,9412,0.3516,
571,7277,0.3503,
571,133,0.3477,
571,2382,0.3465,
572,9452,0.3297,
572,4275,0.3206,
572,3151,0.3154,
572,4514,0.3149,
572,4727,0.3137,
572,1263,0.3128,
572,3787,0.3107,
572,983,0.3105,
572,2351,0.3097,
572,2158,0.3096,
572,2606,0.309,
572,8374,0.3083,
572,221,0.3066,
572,1028,0.3063,
572,5548,0.3056,
572,2160,0.3056,
572,2361,0.3055,
572,2875,0.3054,
572,9407,0.3054,
572,4252,0.3051,
573,5011,0.202,
573,1081,0.1978,
573,9394,0.1919,
573,2344,0.19,
573,2461,0.1898,
573,6998,0.1894,
573,6803,0.1827,
573,2401,0.1816,
573,8968,0.1799,
573,7578,0.1796,
573,850,0.1791,
573,3202,0.1791,
573,5967,0.1779,
573,5619,0.1765,
573,3917,0.1756,
573,1054,0.1751,
573,2385,0.1742,
573,5343,0.1724,
573,5409,0.1698,
573,4544,0.1693,
574,6174,0.2543,
574,7973,0.2322,
574,7825,0.2301,
574,399,0.2289,
574,5030,0.2235,
574,5412,0.2144,
574,7870,0.2144,
574,4810,0.2139,
574,4531,0.2132,
574,8064,0.2117,
574,3379,0.2115,
574,455,0.2113,
574,7883,0.2089,
574,8834,0.2089,
574,82,0.2054,
574,3977,0.2054,
574,1241,0.2053,
574,4175,0.205,
574,3572,0.2023,
574,9328,0.2022,
575,2969,0.2123,
575,4276,0.212,
575,7960,0.212,
575,7135,0.2096,
575,6670,0.207,
575,1005,0.2056,
575,299,0.2054,
575,7359,0.2044,
575,6045,0.2035,
575,7985,0.2017,
575,6514,0.2014,
575,53,0.201,
575,6409,0.2001,
575,5652,0.1995,
575,2125,0.1982,
575,914,0.1982,
575,4763,0.1974,
575,2440,0.197,
575,6958,0.1969,
575,4765,0.1945,
1016,8184,0.1631,
1016,1083,0.1468,
1016,5106,0.1421,
1016,2883,0.1398,
1016,9309,0.1396,
1016,9213,0.1379,
1016,3693,0.1351,
1016,1913,0.1349,
1016,1902,0.1344,
1016,1972,0.1292,
1016,4127,0.1287,
1016,5967,0.1286,
1016,8875,0.1272,
1016,269,0.1266,
1016,5343,0.126,
1016,1704,0.1253,
1016,1696,0.1248,
1016,2573,0.1229,
1016,2385,0.1221,
1016,4622,0.1203,
576,7525,0.2494,
576,8163,0.2293,
576,3506,0.2261,
576,78,0.2255,
576,4291,0.2245,
576,6173,0.22,
576,6835,0.2138,
576,3259,0.2131,
576,821,0.2117,
576,3816,0.2096,
576,8843,0.2092,
576,6160,0.2079,
576,7879,0.2022,
576,683,0.202,
576,2252,0.2019,
576,9431,0.201,
576,295,0.2,
576,3219,0.1993,
576,7520,0.1983,
576,1004,0.1973,
577,2461,0.2414,
577,9394,0.2169,
577,7628,0.2037,
577,6998,0.199,
577,2373,0.1939,
577,6803,0.1878,
577,8769,0.187,
577,2344,0.1841,
577,3516,0.1814,
577,3432,0.1806,
577,4940,0.1801,
577,8002,0.1783,
577,4643,0.1771,
577,850,0.173,
577,5919,0.1716,
577,5507,0.1714,
577,9436,0.1701,
577,8395,0.1692,
577,5619,0.1689,
577,4831,0.1679,
578,4312,0.1751,
578,7950,0.1734,
578,5245,0.1729,
578,5727,0.1721,
578,1162,0.1714,
578,164,0.1712,
578,4962,0.1709,
578,3039,0.1696,
578,1485,0.1672,
578,4102,0.167,
578,3244,0.1663,
578,3864,0.1658,
578,3013,0.165,
578,5770,0.1633,
578,368,0.1631,
578,2184,0.1631,
578,7317,0.1619,
578,3652,0.1614,
578,6251,0.1611,
578,5397,0.161,
579,2252,0.2343,
579,2555,0.2289,
579,500,0.2125,
579,4582,0.2118,
579,2429,0.1996,
579,1127,0.1978,
579,8087,0.1942,
579,5484,0.194,
579,6975,0.1939,
579,8585,0.1933,
579,8127,0.1933,
579,9114,0.1917,
579,4576,0.191,
579,463,0.1895,
579,7049,0.1881,
579,7521,0.1871,
579,8041,0.1867,
579,8488,0.1862,
579,409,0.1855,
579,7086,0.1854,
580,7205,0.1579,
580,3665,0.1562,
580,2702,0.1547,
580,2371,0.1458,
580,5803,0.1428,
580,9267,0.1425,
580,5238,0.142,
580,9175,0.1418,
580,6577,0.1388,
580,7824,0.1382,
580,3527,0.1356,
580,6084,0.1352,
580,8600,0.135,
580,4772,0.1344,
580,7058,0.1341,
580,6038,0.1337,
580,2795,0.1332,
580,8267,0.1324,
580,8393,0.1313,
580,8326,0.131,
587,307,0.2984,
587,6613,0.2452,
587,66,0.2397,
587,2770,0.2364,
587,9452,0.236,
587,4275,0.2346,
587,6442,0.2344,
587,5223,0.2333,
587,5094,0.2316,
587,3787,0.2303,
587,6643,0.2296,
587,7633,0.2272,
587,6499,0.2267,
587,2158,0.2266,
587,4682,0.2262,
587,6066,0.2257,
587,5519,0.2257,
587,5548,0.2253,
587,9341,0.2251,
587,1263,0.225,
581,4736,0.4243,
581,2687,0.4194,
581,6819,0.4171,
581,5089,0.4123,
581,1309,0.4084,
581,8620,0.4065,
581,5754,0.4005,
581,7662,0.4004,
581,99,0.3984,
581,973,0.398,
581,4013,0.3977,
581,5932,0.3972,
581,8410,0.3967,
581,6100,0.3965,
581,7104,0.3926,
581,7249,0.3887,
581,3260,0.3877,
581,2652,0.3863,
581,8653,0.3859,
581,9013,0.3842,
582,7879,0.185,
582,9436,0.1669,
582,8182,0.1648,
582,4303,0.1636,
582,7868,0.1531,
582,2175,0.1515,
582,6021,0.1499,
582,3505,0.1496,
582,376,0.1494,
582,7386,0.1492,
582,5010,0.1485,
582,1204,0.1475,
582,2148,0.1463,
582,463,0.1443,
582,3815,0.1417,
582,3516,0.1399,
582,8041,0.1392,
582,4713,0.1381,
582,6830,0.137,
582,4795,0.1367,
583,736,0.2493,
583,8131,0.2396,
583,3540,0.2222,
583,307,0.222,
583,9273,0.2019,
583,2837,0.1914,
583,6803,0.1879,
583,7633,0.1831,
583,630,0.1787,
583,4189,0.1785,
583,3787,0.1783,
583,4514,0.178,
583,6613,0.1778,
583,2452,0.1771,
583,6066,0.1756,
583,3202,0.175,
583,473,0.1738,
583,5971,0.1727,
583,2642,0.1723,
583,6499,0.1722,
584,7200,0.2014,
584,5526,0.2011,
584,2926,0.1997,
584,4622,0.1996,
584,2255,0.1954,
584,8118,0.1942,
584,919,0.1934,
584,8769,0.1928,
584,1205,0.1919,
584,9447,0.1901,
584,1858,0.1888,
584,4340,0.1872,
584,7331,0.1869,
584,4831,0.1831,
584,9062,0.1811,
584,8471,0.1803,
584,7438,0.1793,
584,282,0.1791,
584,2528,0.179,
584,1083,0.1781,
585,334,0.179,
585,3864,0.1756,
585,8192,0.1754,
585,8481,0.1751,
585,7825,0.1749,
585,7923,0.1709,
585,7317,0.1701,
585,1859,0.1699,
585,9366,0.169,
585,5450,0.1688,
585,1162,0.1684,
585,6064,0.1676,
585,6781,0.1673,
585,9034,0.1672,
585,980,0.1661,
585,5246,0.1659,
585,6818,0.1655,
585,4962,0.1653,
585,5356,0.1653,
585,1908,0.1646,
586,8500,0.2351,
586,7901,0.2238,
586,3998,0.2141,
586,1797,0.2069,
586,8741,0.2042,
586,6287,0.1977,
586,6310,0.1946,
586,3112,0.1936,
586,8054,0.1921,
586,1054,0.1919,
586,2981,0.1914,
586,7288,0.1908,
586,4127,0.1885,
586,3365,0.188,
586,7736,0.1842,
586,4346,0.1799,
586,6068,0.1789,
586,3711,0.1782,
586,1902,0.1759,
586,5967,0.1751,
603,9273,0.2025,
603,3202,0.1822,
603,6803,0.1813,
603,5343,0.1788,
603,2837,0.1761,
603,1167,0.176,
603,4274,0.1742,
603,2174,0.1729,
603,7453,0.1724,
603,5967,0.1718,
603,3744,0.1712,
603,2385,0.1707,
603,2433,0.1707,
603,1054,0.1691,
603,4608,0.169,
603,1330,0.1652,
603,8720,0.1642,
603,5106,0.164,
603,7586,0.1636,
603,1704,0.1627,
604,4788,0.1998,
604,7195,0.1885,
604,3871,0.1828,
604,882,0.1811,
604,4299,0.179,
604,5642,0.1788,
604,5187,0.1779,
604,3941,0.1774,
604,3060,0.1767,
604,3564,0.176,
604,4657,0.1758,
604,3840,0.1749,
604,7925,0.1745,
604,8130,0.1743,
604,5467,0.174,
604,9322,0.174,
604,326,0.1733,
604,33,0.1724,
604,614,0.1722,
604,312,0.1719,
605,355,0.2646,
605,3516,0.2103,
605,3057,0.1976,
605,5438,0.1976,
605,4403,0.1974,
605,2874,0.1967,
605,3436,0.1961,
605,2127,0.1953,
605,9436,0.1946,
605,7523,0.1937,
605,759,0.1934,
605,4553,0.1917,
605,4512,0.1915,
605,8905,0.1913,
605,6835,0.1911,
605,3920,0.1908,
605,6141,0.1904,
605,7273,0.1897,
605,1081,0.1896,
605,754,0.1884,
588,8769,0.2221,
588,8118,0.2166,
588,919,0.216,
588,2764,0.2002,
588,4831,0.1945,
588,8273,0.1909,
588,2461,0.1906,
588,6517,0.1885,
588,1858,0.1884,
588,8978,0.1882,
588,534,0.1881,
588,7628,0.186,
588,4682,0.1857,
588,9070,0.1854,
588,1485,0.1845,
588,1636,0.1844,
588,7051,0.1842,
588,2053,0.1834,
588,5590,0.1834,
588,6701,0.1833,
589,8470,0.2689,
589,5583,0.2644,
589,6174,0.2616,
589,6973,0.2588,
589,8322,0.2543,
589,7031,0.2514,
589,6614,0.2505,
589,2994,0.2444,
589,5465,0.2414,
589,1337,0.2399,
589,7964,0.2397,
589,2536,0.2393,
589,5708,0.239,
589,4531,0.2386,
589,164,0.2355,
589,5001,0.2354,
589,409,0.2352,
589,7558,0.2328,
589,2795,0.2318,
589,5319,0.2297,
590,8410,0.2979,
590,616,0.2882,
590,99,0.2765,
590,1716,0.2726,
590,4115,0.2697,
590,5882,0.266,
590,8980,0.2658,
590,5246,0.2652,
590,8192,0.2592,
590,1659,0.2589,
590,3356,0.2557,
590,1508,0.2557,
590,5450,0.2548,
590,4667,0.2547,
590,4736,0.2493,
590,3345,0.2479,
590,6598,0.247,
590,6896,0.2466,
590,1341,0.2458,
590,973,0.2457,
591,5952,0.1158,
591,5646,0.113,
591,4670,0.1111,
591,9309,0.1069,
591,8184,0.1065,
591,5786,0.1059,
591,577,0.1055,
591,1445,0.1054,
591,5414,0.1023,
591,3170,0.1022,
591,7474,0.1022,
591,4647,0.1013,
591,5779,0.0994,
591,1411,0.0993,
591,2702,0.0992,
591,6084,0.0991,
591,8875,0.0982,
591,5534,0.0975,
591,8047,0.0974,
591,1083,0.097,
592,6174,0.2516,
592,3989,0.2265,
592,3770,0.2242,
592,7195,0.2204,
592,7453,0.22,
592,3840,0.2155,
592,4299,0.2119,
592,4531,0.2086,
592,8322,0.2054,
592,5583,0.2043,
592,1337,0.2023,
592,8036,0.1989,
592,7870,0.1986,
592,6807,0.1981,
592,2663,0.1974,
592,3827,0.197,
592,4848,0.1962,
592,882,0.1953,
592,5266,0.1953,
592,7371,0.195,
593,736,0.2381,
593,9273,0.2281,
593,3540,0.2241,
593,8131,0.2236,
593,3202,0.2144,
593,2837,0.2126,
593,1330,0.207,
593,3787,0.2001,
593,5223,0.1981,
593,6614,0.1976,
593,5583,0.1974,
593,5465,0.1922,
593,3744,0.1914,
593,7453,0.1913,
593,1083,0.1908,
593,5165,0.1903,
593,8067,0.1873,
593,6904,0.1872,
593,9388,0.186,
593,4127,0.1853,
594,1902,0.2351,
594,4127,0.227,
594,8036,0.224,
594,1054,0.2213,
594,5343,0.2184,
594,5967,0.2173,
594,4274,0.2165,
594,2164,0.216,
594,1149,0.2141,
594,2385,0.2133,
594,5559,0.2132,
594,3744,0.2069,
594,4818,0.2059,
594,1913,0.2055,
594,6444,0.2039,
594,616,0.2029,
594,2255,0.2027,
594,9447,0.2026,
594,1704,0.1998,
594,1083,0.1984,
595,5223,0.2865,
595,5157,0.2848,
595,6613,0.2808,
595,5519,0.2747,
595,4275,0.2731,
595,66,0.2714,
595,5464,0.2709,
595,6614,0.2685,
595,9452,0.267,
595,5583,0.2668,
595,5708,0.2667,
595,8551,0.2649,
595,5901,0.2634,
595,3787,0.2622,
595,4057,0.2621,
595,6643,0.2613,
595,4727,0.26,
595,2158,0.2599,
595,5716,0.2591,
595,8940,0.2588,
596,5089,0.4431,
596,4736,0.4325,
596,5932,0.4234,
596,8410,0.4136,
596,6100,0.4115,
596,4013,0.4086,
596,7662,0.4063,
596,8620,0.4043,
596,5554,0.4033,
596,9161,0.4016,
596,3260,0.3994,
596,3668,0.3934,
596,1202,0.3911,
596,6896,0.3891,
596,8653,0.3886,
596,8179,0.3884,
596,9013,0.3884,
596,2714,0.3882,
596,6683,0.3867,
596,42,0.3865,
597,3516,0.225,
597,4565,0.2244,
597,5189,0.2237,
597,7794,0.2186,
597,2724,0.2157,
597,282,0.2146,
597,3646,0.2143,
597,4057,0.2133,
597,7824,0.2105,
597,8471,0.2078,
597,1083,0.2073,
597,5106,0.2046,
597,455,0.2045,
597,7278,0.2042,
597,4127,0.2025,
597,2175,0.2014,
597,5984,0.1968,
597,5223,0.1943,
597,918,0.1931,
597,2926,0.1929,
598,338,0.2447,
598,7879,0.2316,
598,8834,0.2294,
598,4237,0.2202,
598,7512,0.2188,
598,965,0.2186,
598,3356,0.2136,
598,2148,0.2114,
598,6504,0.2097,
598,4286,0.2083,
598,5642,0.2077,
598,2764,0.2057,
598,2629,0.2051,
598,6613,0.204,
598,2175,0.2014,
598,9436,0.1948,
598,4565,0.1942,
598,3023,0.1916,
598,6433,0.1906,
598,5189,0.1898,
599,6021,0.2067,
599,683,0.2053,
599,8301,0.2021,
599,7747,0.2016,
599,6835,0.2016,
599,979,0.2002,
599,3506,0.1994,
599,8804,0.1969,
599,3259,0.1957,
599,78,0.1937,
599,246,0.1883,
599,5330,0.1863,
599,8707,0.186,
599,5319,0.1851,
599,3816,0.185,
599,1163,0.1847,
599,6160,0.1842,
599,6839,0.1838,
599,2859,0.1832,
599,4834,0.1814,
600,8431,0.2252,
600,2919,0.2238,
600,5725,0.2203,
600,2643,0.2181,
600,8190,0.2178,
600,3904,0.2177,
600,3519,0.2177,
600,8470,0.2146,
600,5053,0.2117,
600,3219,0.21,
600,8326,0.2082,
600,7312,0.2081,
600,3245,0.2078,
600,1337,0.2068,
600,7430,0.2053,
600,821,0.2051,
600,3667,0.2041,
600,7442,0.2037,
600,3114,0.2029,
600,8983,0.2022,
601,7628,0.2018,
601,2461,0.1971,
601,6803,0.194,
601,3202,0.189,
601,9062,0.1778,
601,2433,0.1775,
601,9394,0.1768,
601,4158,0.1739,
601,7578,0.1726,
601,6442,0.1711,
601,8067,0.1711,
601,2401,0.1706,
601,8968,0.169,
601,2331,0.1685,
601,850,0.1683,
601,155,0.1678,
601,3455,0.1639,
601,2696,0.161,
601,6627,0.1586,
601,3897,0.1586,
602,9062,0.2905,
602,3432,0.2723,
602,8769,0.2614,
602,5261,0.2604,
602,7051,0.2589,
602,7070,0.2546,
602,6627,0.2526,
602,2331,0.2517,
602,8118,0.2461,
602,7568,0.2442,
602,8612,0.2418,
602,4682,0.2409,
602,4158,0.2384,
602,1485,0.2281,
602,7231,0.2237,
602,8005,0.2228,
602,5375,0.222,
602,166,0.2217,
602,2461,0.221,
602,1858,0.2158,
606,5217,0.2477,
606,3170,0.2362,
606,5426,0.2336,
606,6382,0.2266,
606,7832,0.2241,
606,5904,0.2236,
606,2073,0.2223,
606,6199,0.221,
606,5671,0.2208,
606,7278,0.22,
606,213,0.2199,
606,5055,0.2185,
606,7840,0.2165,
606,154,0.2125,
606,9061,0.2116,
606,700,0.2116,
606,7334,0.2115,
606,6183,0.2103,
606,5036,0.2085,
606,1184,0.2085,
607,6444,0.2129,
607,919,0.2123,
607,1636,0.2118,
607,5590,0.2106,
607,2764,0.2068,
607,2053,0.2063,
607,5900,0.2046,
607,9447,0.2019,
607,8978,0.2016,
607,9070,0.1997,
607,6701,0.1977,
607,3575,0.1966,
607,8763,0.1962,
607,8769,0.1959,
607,3261,0.1954,
607,6940,0.1939,
607,8273,0.1932,
607,1858,0.191,
607,7214,0.1908,
607,5559,0.1906,
608,7782,0.4306,
608,8267,0.4226,
608,5183,0.4088,
608,5376,0.3976,
608,1276,0.3911,
608,3558,0.3908,
608,4209,0.39,
608,6421,0.3859,
608,3038,0.3853,
608,3527,0.383,
608,8375,0.3807,
608,9044,0.3798,
608,7076,0.3794,
608,8477,0.3784,
608,2098,0.3761,
608,6813,0.3761,
608,3598,0.3761,
608,1639,0.3755,
608,2561,0.3732,
608,2862,0.3716,
609,8571,0.2148,
609,3743,0.2121,
609,6046,0.2065,
609,7983,0.196,
609,7421,0.1949,
609,6440,0.1923,
609,1083,0.1908,
609,6960,0.1906,
609,2899,0.1903,
609,6403,0.1856,
609,789,0.1855,
609,4403,0.1853,
609,1116,0.1837,
609,7824,0.1836,
609,6217,0.1815,
609,7634,0.1811,
609,3516,0.181,
609,5453,0.1792,
609,8471,0.1779,
609,1637,0.1767,
610,1780,0.2725,
610,154,0.2694,
610,6767,0.2627,
610,7567,0.2598,
610,5617,0.2585,
610,213,0.2576,
610,777,0.2554,
610,900,0.2551,
610,2092,0.2546,
610,8338,0.2544,
610,7832,0.2543,
610,2161,0.251,
610,9413,0.2506,
610,6209,0.25,
610,5687,0.2495,
610,3653,0.2489,
610,7334,0.2486,
610,4641,0.2481,
610,9169,0.2477,
610,3695,0.2472,
611,7784,0.2624,
611,9062,0.2335,
611,5189,0.2246,
611,8834,0.2141,
611,3516,0.213,
611,7195,0.2117,
611,9213,0.2097,
611,8067,0.2089,
611,4299,0.2083,
611,3840,0.1981,
611,2461,0.1961,
611,7486,0.1956,
611,2724,0.1921,
611,9436,0.1919,
611,8192,0.1915,
611,4057,0.1914,
611,334,0.1904,
611,4504,0.1879,
611,5809,0.1878,
611,8850,0.1865,
647,2331,0.2228,
647,9062,0.2166,
647,6627,0.2113,
647,3897,0.201,
647,4682,0.1995,
647,8067,0.1983,
647,8005,0.1908,
647,4489,0.1893,
647,2461,0.1873,
647,3039,0.1873,
647,4158,0.1872,
647,3455,0.1866,
647,1859,0.1848,
647,1162,0.1847,
647,2696,0.1826,
647,3540,0.1826,
647,8192,0.1808,
647,7628,0.1804,
647,6442,0.1801,
647,8433,0.1795,
612,6444,0.2619,
612,919,0.2471,
612,2764,0.2274,
612,8202,0.2236,
612,846,0.2228,
612,6701,0.2191,
612,1858,0.2131,
612,6430,0.2122,
612,2053,0.2081,
612,9447,0.2078,
612,4848,0.2074,
612,6940,0.2074,
612,8438,0.2057,
612,5413,0.2056,
612,5344,0.2039,
612,5990,0.203,
612,4720,0.202,
612,2979,0.2017,
612,1311,0.2015,
612,4622,0.2007,
613,2256,0.2202,
613,3300,0.2146,
613,2455,0.2125,
613,732,0.2033,
613,5217,0.202,
613,3245,0.1995,
613,6474,0.199,
613,777,0.1977,
613,2161,0.1966,
613,5904,0.1945,
613,310,0.1941,
613,7892,0.1916,
613,4453,0.1912,
613,355,0.1899,
613,239,0.1889,
613,6742,0.1886,
613,4210,0.1844,
613,5999,0.183,
613,9455,0.1828,
613,3517,0.1816,
614,736,0.303,
614,8131,0.2792,
614,307,0.2789,
614,3540,0.274,
614,8600,0.2544,
614,5927,0.2527,
614,9452,0.2514,
614,5708,0.2503,
614,993,0.2496,
614,164,0.2486,
614,7416,0.2486,
614,5583,0.2477,
614,4252,0.2471,
614,3787,0.2462,
614,6614,0.2461,
614,2539,0.244,
614,4514,0.2427,
614,2145,0.2422,
614,7853,0.2418,
614,9407,0.2416,
615,5157,0.2661,
615,5583,0.2617,
615,6174,0.2606,
615,6996,0.2482,
615,6614,0.245,
615,6849,0.2402,
615,8267,0.2394,
615,5465,0.2371,
615,1908,0.2357,
615,6529,0.2342,
615,4531,0.2336,
615,4682,0.2326,
615,3787,0.2313,
615,2361,0.2299,
615,8679,0.2299,
615,1028,0.2283,
615,7140,0.2263,
615,164,0.2262,
615,613,0.2259,
615,7265,0.225,
616,355,0.2267,
616,754,0.2033,
616,3057,0.2024,
616,5165,0.2009,
616,7273,0.1959,
616,5999,0.1955,
616,8905,0.1926,
616,7523,0.1924,
616,5438,0.1905,
616,3920,0.1897,
616,2127,0.1883,
616,3436,0.1876,
616,2566,0.1867,
616,2874,0.1866,
616,998,0.183,
616,6141,0.1829,
616,4553,0.1815,
616,6376,0.1815,
616,2461,0.1814,
616,5659,0.1812,
617,3815,0.3159,
617,9288,0.3086,
617,1220,0.2984,
617,4582,0.2898,
617,1204,0.289,
617,7684,0.2875,
617,463,0.2859,
617,5010,0.2825,
617,7879,0.2773,
617,4401,0.276,
617,8741,0.2753,
617,6830,0.2752,
617,2156,0.2747,
617,4818,0.2747,
617,2175,0.2746,
617,6212,0.273,
617,5938,0.273,
617,8087,0.2729,
617,3531,0.2728,
617,6386,0.2721,
618,4275,0.3231,
618,2770,0.3135,
618,3787,0.3123,
618,993,0.3116,
618,6849,0.3104,
618,5837,0.3097,
618,9452,0.3096,
618,5583,0.3092,
618,7447,0.3079,
618,1743,0.3078,
618,1263,0.3077,
618,6643,0.3076,
618,2158,0.3073,
618,6614,0.3072,
618,66,0.3056,
618,598,0.3045,
618,7853,0.3041,
618,473,0.3038,
618,2539,0.3037,
618,2361,0.3035,
657,3057,0.2575,
657,5165,0.2368,
657,5999,0.2337,
657,8322,0.2323,
657,5438,0.2295,
657,4553,0.2277,
657,7523,0.227,
657,8905,0.2267,
657,3207,0.2257,
657,3436,0.2232,
657,2127,0.2211,
657,355,0.2209,
657,6376,0.2178,
657,6474,0.2164,
657,1207,0.2164,
657,2874,0.2146,
657,7973,0.2136,
657,4512,0.2116,
657,3920,0.2111,
657,2663,0.2105,
619,4553,0.2318,
619,8905,0.2315,
619,2127,0.2272,
619,3057,0.2257,
619,5438,0.2229,
619,6474,0.2226,
619,3920,0.2206,
619,7523,0.219,
619,5165,0.2185,
619,3436,0.214,
619,355,0.2119,
619,2874,0.2102,
619,7273,0.2091,
619,2566,0.2088,
619,5659,0.2076,
619,759,0.2061,
619,3207,0.2059,
619,6141,0.2056,
619,754,0.2051,
619,4512,0.2044,
620,2554,0.1849,
620,155,0.1719,
620,2401,0.1711,
620,8968,0.1695,
620,3917,0.1616,
620,3516,0.1599,
620,7578,0.1591,
620,850,0.1586,
620,4346,0.1554,
620,7083,0.1536,
620,9213,0.1508,
620,6835,0.1479,
620,3843,0.1471,
620,1054,0.1464,
620,5619,0.1437,
620,3136,0.1436,
620,4403,0.1436,
620,7626,0.1432,
620,7195,0.1427,
620,1081,0.1416,
621,7848,0.2744,
621,6885,0.2655,
621,2281,0.2606,
621,5426,0.2555,
621,5338,0.2518,
621,6183,0.2515,
621,5687,0.2489,
621,5036,0.248,
621,7333,0.2455,
621,1213,0.244,
621,2022,0.236,
621,699,0.2354,
621,8011,0.2339,
621,3191,0.2331,
621,8076,0.2329,
621,7334,0.2326,
621,7892,0.2326,
621,540,0.2325,
621,1686,0.2305,
621,3112,0.2302,
622,4819,0.2259,
622,4744,0.2173,
622,6472,0.2164,
622,3842,0.2164,
622,5803,0.2146,
622,8888,0.2129,
622,8470,0.2111,
622,8190,0.2088,
622,4041,0.2044,
622,1337,0.202,
622,164,0.1997,
622,7964,0.1992,
622,5001,0.1981,
622,1913,0.1972,
622,8118,0.197,
622,7647,0.1968,
622,4621,0.1961,
622,8322,0.196,
622,7200,0.1959,
622,2255,0.1945,
623,4291,0.2171,
623,2145,0.2067,
623,5344,0.2024,
623,433,0.2,
623,5708,0.1982,
623,3066,0.196,
623,3787,0.1943,
623,3050,0.1943,
623,34,0.1941,
623,1162,0.194,
623,2829,0.1929,
623,8267,0.1921,
623,2160,0.1893,
623,3219,0.1853,
623,78,0.1826,
623,164,0.1821,
623,8679,0.1812,
623,6849,0.1808,
623,1062,0.1798,
623,7525,0.1795,
624,2175,0.1794,
624,3516,0.1768,
624,8042,0.1761,
624,2926,0.1755,
624,4565,0.1693,
624,8439,0.164,
624,7737,0.1629,
624,6997,0.1612,
624,8992,0.1605,
624,4114,0.1588,
624,701,0.1588,
624,1427,0.1586,
624,5189,0.1578,
624,8206,0.157,
624,4057,0.1562,
624,5984,0.155,
624,6478,0.1549,
624,1841,0.1523,
624,3442,0.1507,
624,1235,0.149,
625,5790,0.2212,
625,3650,0.219,
625,5543,0.2137,
625,3552,0.2123,
625,8579,0.2089,
625,8720,0.2079,
625,3489,0.2076,
625,7278,0.207,
625,8352,0.2068,
625,9032,0.2055,
625,193,0.2051,
625,511,0.2048,
625,4547,0.2042,
625,5122,0.2042,
625,8620,0.2041,
625,5554,0.2038,
625,3287,0.2029,
625,2911,0.2024,
625,4074,0.2018,
625,4302,0.2007,
636,3816,0.261,
636,821,0.2608,
636,9431,0.2553,
636,78,0.2517,
636,6835,0.2493,
636,7525,0.2412,
636,4070,0.2255,
636,8843,0.2233,
636,99,0.2218,
636,6160,0.2212,
636,3506,0.2208,
636,5161,0.2189,
636,7166,0.2181,
636,1123,0.2176,
636,3406,0.2167,
636,2079,0.2126,
636,1004,0.2126,
636,8163,0.2105,
636,3275,0.2104,
636,4291,0.2104,
626,8557,0.3286,
626,3743,0.3258,
626,7964,0.3255,
626,5882,0.3243,
626,432,0.3234,
626,8322,0.3196,
626,6174,0.3134,
626,7493,0.3117,
626,1859,0.311,
626,7825,0.3102,
626,4531,0.3099,
626,4138,0.2996,
626,7765,0.2989,
626,8064,0.2989,
626,5735,0.2963,
626,6867,0.2949,
626,5246,0.2939,
626,5098,0.2936,
626,7699,0.2908,
626,478,0.2896,
627,5246,0.2888,
627,5450,0.2882,
627,334,0.2835,
627,1859,0.2811,
627,8481,0.2795,
627,1162,0.2786,
627,8992,0.2784,
627,8192,0.2759,
627,7923,0.2755,
627,6818,0.2749,
627,2240,0.2721,
627,3864,0.2717,
627,9034,0.2709,
627,967,0.2682,
627,6754,0.2664,
627,5397,0.2662,
627,4962,0.2641,
627,9366,0.2619,
627,6781,0.2615,
627,5356,0.2611,
628,3933,0.2493,
628,1636,0.2407,
628,5590,0.2394,
628,5559,0.2381,
628,8763,0.2373,
628,4143,0.2343,
628,3261,0.2336,
628,1869,0.2317,
628,7155,0.2311,
628,2764,0.231,
628,5113,0.231,
628,8295,0.2308,
628,2060,0.2307,
628,2972,0.2302,
628,95,0.23,
628,6747,0.2272,
628,7132,0.2267,
628,2926,0.2266,
628,3561,0.2251,
628,5176,0.2248,
629,7879,0.2086,
629,2175,0.1991,
629,338,0.1953,
629,9089,0.1819,
629,4582,0.1803,
629,6613,0.1799,
629,6433,0.1798,
629,786,0.1795,
629,9288,0.1794,
629,2599,0.1791,
629,7512,0.1769,
629,4565,0.1769,
629,8481,0.1768,
629,4057,0.1758,
629,5010,0.1745,
629,3815,0.1735,
629,3391,0.1734,
629,4026,0.1731,
629,8042,0.1715,
629,6164,0.171,
630,5165,0.2275,
630,4553,0.2216,
630,8905,0.2166,
630,5999,0.2148,
630,3207,0.2132,
630,3057,0.2101,
630,3920,0.2091,
630,7273,0.2048,
630,3417,0.1991,
630,6474,0.1989,
630,8221,0.1974,
630,2127,0.197,
630,5438,0.1965,
630,754,0.1964,
630,2566,0.1953,
630,2874,0.1925,
630,5659,0.1907,
630,7523,0.1906,
630,6376,0.1896,
630,3436,0.1888,
631,8036,0.2003,
631,5930,0.1937,
631,6444,0.1932,
631,919,0.1888,
631,5413,0.1806,
631,1054,0.1782,
631,9447,0.1769,
631,885,0.1767,
631,6963,0.1733,
631,4848,0.1726,
631,8813,0.1715,
631,8070,0.1709,
631,9213,0.1678,
631,846,0.1677,
631,3153,0.1656,
631,5344,0.1647,
631,2053,0.1645,
631,8202,0.1632,
631,8438,0.1622,
631,8592,0.1612,
632,4565,0.1725,
632,2175,0.1702,
632,6478,0.1699,
632,2926,0.1693,
632,5189,0.1663,
